elevation,habitat_class,country,percent_loss,longitude_round,area,averagecountry,secountry,averageclass,seclass
2630,moderate,india,0,94,0,1.546944592,0.245287153,1.17929022,0.115853324
2806,moderate,bhutan,0,90,0,0.335161377,0.049644415,1.17929022,0.115853324
3642,core,bhutan,0,91,0,0.335161377,0.049644415,0.496506815,0.077524625
2779,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
2506,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
2371,low,china,0.092250923,95,92.250923,1.219872364,0.163011557,1.203701833,0.119280872
3511,core,china,0,99,0,1.219872364,0.163011557,0.496506815,0.077524625
2462,core,nepal,0,87,0,0.74153777,0.1118324,0.496506815,0.077524625
3333,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
2766,core,india,0,92,0,1.546944592,0.245287153,0.496506815,0.077524625
3414,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
2901,low,bhutan,0.280636109,90,280.636109,0.335161377,0.049644415,1.203701833,0.119280872
2209,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
2562,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
1930,moderate,bhutan,0,89,0,0.335161377,0.049644415,1.17929022,0.115853324
2771,moderate,nepal,1.116071429,81,1116.071429,0.74153777,0.1118324,1.17929022,0.115853324
2538,low,china_spp,0,103,0,1.15281729,0.141674902,1.203701833,0.119280872
2848,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
4534,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
2091,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
1486,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
1839,moderate,burma,0,97,0,1.184982172,0.215918281,1.17929022,0.115853324
3525,moderate,nepal,0.435729847,87,435.729847,0.74153777,0.1118324,1.17929022,0.115853324
3531,moderate,china,9.108159393,99,9108.159393,1.219872364,0.163011557,1.17929022,0.115853324
3053,low,burma,0.097847358,98,97.847358,1.184982172,0.215918281,1.203701833,0.119280872
2867,moderate,nepal,2.835051546,82,2835.051546,0.74153777,0.1118324,1.17929022,0.115853324
2226,low,nepal,0,83,0,0.74153777,0.1118324,1.203701833,0.119280872
1952,moderate,nepal,1.904761905,84,1904.761905,0.74153777,0.1118324,1.17929022,0.115853324
3158,core,bhutan,0,91,0,0.335161377,0.049644415,0.496506815,0.077524625
4163,low,china,0.769230769,97,769.230769,1.219872364,0.163011557,1.203701833,0.119280872
909,moderate,india,22.55083179,91,22550.83179,1.546944592,0.245287153,1.17929022,0.115853324
2965,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
2420,moderate,china_spp,1.628959276,103,1628.959276,1.15281729,0.141674902,1.17929022,0.115853324
4146,low,india,0.154320988,92,154.320988,1.546944592,0.245287153,1.203701833,0.119280872
3640,low,china,0,101,0,1.219872364,0.163011557,1.203701833,0.119280872
3486,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
2730,moderate,bhutan,0,90,0,0.335161377,0.049644415,1.17929022,0.115853324
3430,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
2397,moderate,burma,0,98,0,1.184982172,0.215918281,1.17929022,0.115853324
3329,core,china_spp,0.092936803,103,92.936803,1.15281729,0.141674902,0.496506815,0.077524625
1508,moderate,india,17.15893108,91,17158.93108,1.546944592,0.245287153,1.17929022,0.115853324
3262,low,china,0,97,0,1.219872364,0.163011557,1.203701833,0.119280872
2721,core,burma,1.118359739,98,1118.359739,1.184982172,0.215918281,0.496506815,0.077524625
3222,low,china,0.737100737,99,737.100737,1.219872364,0.163011557,1.203701833,0.119280872
3823,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
1287,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
2286,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
3428,core,india,0,97,0,1.546944592,0.245287153,0.496506815,0.077524625
2617,low,china,0,96,0,1.219872364,0.163011557,1.203701833,0.119280872
2247,low,nepal,0.350877193,82,350.877193,0.74153777,0.1118324,1.203701833,0.119280872
2776,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
3458,low,nepal,0.776196636,82,776.196636,0.74153777,0.1118324,1.203701833,0.119280872
2747,moderate,burma,0,98,0,1.184982172,0.215918281,1.17929022,0.115853324
1748,moderate,burma,0,98,0,1.184982172,0.215918281,1.17929022,0.115853324
3894,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
2267,moderate,india,0,94,0,1.546944592,0.245287153,1.17929022,0.115853324
3151,low,china_spp,0,103,0,1.15281729,0.141674902,1.203701833,0.119280872
2341,moderate,nepal,0,81,0,0.74153777,0.1118324,1.17929022,0.115853324
2983,core,china_spp,0,103,0,1.15281729,0.141674902,0.496506815,0.077524625
2530,low,india,0,94,0,1.546944592,0.245287153,1.203701833,0.119280872
2987,moderate,china_spp,0.210526316,103,210.526316,1.15281729,0.141674902,1.17929022,0.115853324
2310,moderate,china_spp,8.592321755,103,8592.321755,1.15281729,0.141674902,1.17929022,0.115853324
3035,low,china_spp,0.277777778,103,277.777778,1.15281729,0.141674902,1.203701833,0.119280872
2877,low,nepal,0,83,0,0.74153777,0.1118324,1.203701833,0.119280872
3564,low,china,0,96,0,1.219872364,0.163011557,1.203701833,0.119280872
2635,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
3464,moderate,nepal,0,88,0,0.74153777,0.1118324,1.17929022,0.115853324
1839,core,india,0.183654729,89,183.654729,1.546944592,0.245287153,0.496506815,0.077524625
3780,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
3969,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
2795,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
1724,moderate,china_spp,2.505219207,103,2505.219207,1.15281729,0.141674902,1.17929022,0.115853324
1228,low,china_spp,0.098619329,103,98.619329,1.15281729,0.141674902,1.203701833,0.119280872
3617,low,bhutan,0,89,0,0.335161377,0.049644415,1.203701833,0.119280872
825,low,china_spp,0,104,0,1.15281729,0.141674902,1.203701833,0.119280872
1152,low,china,1.073825503,95,1073.825503,1.219872364,0.163011557,1.203701833,0.119280872
2474,moderate,bhutan,1.007326007,90,1007.326007,0.335161377,0.049644415,1.17929022,0.115853324
4099,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
3496,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
2523,core,nepal,0,88,0,0.74153777,0.1118324,0.496506815,0.077524625
1632,low,china_spp,0.87431694,104,874.31694,1.15281729,0.141674902,1.203701833,0.119280872
3279,low,china,0.278551532,101,278.551532,1.219872364,0.163011557,1.203701833,0.119280872
3679,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
2496,moderate,china,2.01863354,99,2018.63354,1.219872364,0.163011557,1.17929022,0.115853324
2545,moderate,nepal,0.185013876,82,185.013876,0.74153777,0.1118324,1.17929022,0.115853324
2074,moderate,nepal,0,83,0,0.74153777,0.1118324,1.17929022,0.115853324
3235,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
2611,core,china_spp,2.480916031,102,2480.916031,1.15281729,0.141674902,0.496506815,0.077524625
3156,low,china,0,95,0,1.219872364,0.163011557,1.203701833,0.119280872
2415,core,china_spp,0.094517958,103,94.517958,1.15281729,0.141674902,0.496506815,0.077524625
1996,low,china,0.164744646,101,164.744646,1.219872364,0.163011557,1.203701833,0.119280872
1621,moderate,china_spp,0,104,0,1.15281729,0.141674902,1.17929022,0.115853324
3046,low,china_spp,0,103,0,1.15281729,0.141674902,1.203701833,0.119280872
1836,moderate,burma,0,98,0,1.184982172,0.215918281,1.17929022,0.115853324
3690,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
2439,moderate,nepal,0,88,0,0.74153777,0.1118324,1.17929022,0.115853324
2352,core,nepal,0.282752121,86,282.752121,0.74153777,0.1118324,0.496506815,0.077524625
2541,moderate,nepal,0,83,0,0.74153777,0.1118324,1.17929022,0.115853324
1815,low,nepal,0,83,0,0.74153777,0.1118324,1.203701833,0.119280872
2626,core,nepal,1.112484549,86,1112.484549,0.74153777,0.1118324,0.496506815,0.077524625
2369,low,india,0,94,0,1.546944592,0.245287153,1.203701833,0.119280872
2823,moderate,nepal,0,82,0,0.74153777,0.1118324,1.17929022,0.115853324
2194,moderate,nepal,3.636363636,85,3636.363636,0.74153777,0.1118324,1.17929022,0.115853324
2665,low,india,0,97,0,1.546944592,0.245287153,1.203701833,0.119280872
2777,low,nepal,2.566633761,83,2566.633761,0.74153777,0.1118324,1.203701833,0.119280872
3519,moderate,bhutan,0.198807157,91,198.807157,0.335161377,0.049644415,1.17929022,0.115853324
3184,low,bhutan,0,91,0,0.335161377,0.049644415,1.203701833,0.119280872
1166,low,china_spp,1.175406872,104,1175.406872,1.15281729,0.141674902,1.203701833,0.119280872
3121,low,burma,0,98,0,1.184982172,0.215918281,1.203701833,0.119280872
2631,moderate,china,0.186915888,100,186.915888,1.219872364,0.163011557,1.17929022,0.115853324
1706,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
1883,low,india,0,93,0,1.546944592,0.245287153,1.203701833,0.119280872
1495,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
3205,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
3949,moderate,china,0,98,0,1.219872364,0.163011557,1.17929022,0.115853324
3108,moderate,china,0.314465409,99,314.465409,1.219872364,0.163011557,1.17929022,0.115853324
1849,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
2865,moderate,india,0,88,0,1.546944592,0.245287153,1.17929022,0.115853324
1019,core,burma,3.818181818,98,3818.181818,1.184982172,0.215918281,0.496506815,0.077524625
3418,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
3419,core,bhutan,0,91,0,0.335161377,0.049644415,0.496506815,0.077524625
1903,moderate,burma,1.112140871,98,1112.140871,1.184982172,0.215918281,1.17929022,0.115853324
3131,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
3060,moderate,bhutan,0,91,0,0.335161377,0.049644415,1.17929022,0.115853324
3054,moderate,india,0,95,0,1.546944592,0.245287153,1.17929022,0.115853324
1254,low,india,13.8071066,91,13807.1066,1.546944592,0.245287153,1.203701833,0.119280872
1855,core,burma,0,97,0,1.184982172,0.215918281,0.496506815,0.077524625
2378,low,burma,0,97,0,1.184982172,0.215918281,1.203701833,0.119280872
2505,moderate,china_spp,0.275482094,103,275.482094,1.15281729,0.141674902,1.17929022,0.115853324
3341,moderate,china,0.326797386,99,326.797386,1.219872364,0.163011557,1.17929022,0.115853324
2919,moderate,burma,0,99,0,1.184982172,0.215918281,1.17929022,0.115853324
2798,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
1624,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
3678,low,india,0.323624595,93,323.624595,1.546944592,0.245287153,1.203701833,0.119280872
1667,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
2912,core,nepal,0,87,0,0.74153777,0.1118324,0.496506815,0.077524625
3382,low,india,0.466200466,97,466.200466,1.546944592,0.245287153,1.203701833,0.119280872
2299,moderate,burma,0,97,0,1.184982172,0.215918281,1.17929022,0.115853324
3599,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
4475,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
2367,core,nepal,0,85,0,0.74153777,0.1118324,0.496506815,0.077524625
4257,low,bhutan,4.366197183,90,4366.197183,0.335161377,0.049644415,1.203701833,0.119280872
2759,core,nepal,0,88,0,0.74153777,0.1118324,0.496506815,0.077524625
3263,low,china,0.161550889,99,161.550889,1.219872364,0.163011557,1.203701833,0.119280872
2118,moderate,china_spp,1.826923077,103,1826.923077,1.15281729,0.141674902,1.17929022,0.115853324
854,moderate,india,9.918845807,91,9918.845807,1.546944592,0.245287153,1.17929022,0.115853324
3193,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
3081,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
2471,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
2888,moderate,nepal,0,83,0,0.74153777,0.1118324,1.17929022,0.115853324
4189,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
1775,low,burma,0,97,0,1.184982172,0.215918281,1.203701833,0.119280872
3735,moderate,nepal,0,86,0,0.74153777,0.1118324,1.17929022,0.115853324
3156,low,india,0,93,0,1.546944592,0.245287153,1.203701833,0.119280872
3644,low,china,0.305343511,99,305.343511,1.219872364,0.163011557,1.203701833,0.119280872
2592,moderate,nepal,0.844390832,83,844.390832,0.74153777,0.1118324,1.17929022,0.115853324
3119,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
3504,moderate,china_spp,0.554323725,102,554.323725,1.15281729,0.141674902,1.17929022,0.115853324
3208,moderate,nepal,0,82,0,0.74153777,0.1118324,1.17929022,0.115853324
4107,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
3335,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
2171,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
2131,low,nepal,0,82,0,0.74153777,0.1118324,1.203701833,0.119280872
3178,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
3645,core,nepal,0.514800515,87,514.800515,0.74153777,0.1118324,0.496506815,0.077524625
1549,low,nepal,0.294117647,83,294.117647,0.74153777,0.1118324,1.203701833,0.119280872
1981,low,bhutan,0,91,0,0.335161377,0.049644415,1.203701833,0.119280872
3500,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
2710,low,china,0.196656834,99,196.656834,1.219872364,0.163011557,1.203701833,0.119280872
3086,core,china_spp,0,103,0,1.15281729,0.141674902,0.496506815,0.077524625
1333,low,china_spp,0.27173913,103,271.73913,1.15281729,0.141674902,1.203701833,0.119280872
3265,moderate,bhutan,0.147058824,91,147.058824,0.335161377,0.049644415,1.17929022,0.115853324
2492,moderate,china_spp,0,103,0,1.15281729,0.141674902,1.17929022,0.115853324
3870,low,china,0,98,0,1.219872364,0.163011557,1.203701833,0.119280872
1537,moderate,china,0.113895216,98,113.895216,1.219872364,0.163011557,1.17929022,0.115853324
3459,moderate,china,0,98,0,1.219872364,0.163011557,1.17929022,0.115853324
3546,low,bhutan,0,90,0,0.335161377,0.049644415,1.203701833,0.119280872
2250,moderate,china_spp,0.180342651,103,180.342651,1.15281729,0.141674902,1.17929022,0.115853324
2176,low,china,0.272727273,95,272.727273,1.219872364,0.163011557,1.203701833,0.119280872
1712,core,burma,0.928505107,98,928.505107,1.184982172,0.215918281,0.496506815,0.077524625
3540,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
2166,core,burma,0,98,0,1.184982172,0.215918281,0.496506815,0.077524625
3264,moderate,china,0,99,0,1.219872364,0.163011557,1.17929022,0.115853324
2223,moderate,burma,0.288739172,99,288.739172,1.184982172,0.215918281,1.17929022,0.115853324
4168,low,china,0,94,0,1.219872364,0.163011557,1.203701833,0.119280872
3748,moderate,china,0,100,0,1.219872364,0.163011557,1.17929022,0.115853324
3837,moderate,china,0.187969925,100,187.969925,1.219872364,0.163011557,1.17929022,0.115853324
2771,core,india,0,93,0,1.546944592,0.245287153,0.496506815,0.077524625
2662,low,china,0.324149109,98,324.149109,1.219872364,0.163011557,1.203701833,0.119280872
3435,moderate,nepal,13.58748778,82,13587.48778,0.74153777,0.1118324,1.17929022,0.115853324
3652,core,china,0,87,0,1.219872364,0.163011557,0.496506815,0.077524625
3005,moderate,china_spp,0,102,0,1.15281729,0.141674902,1.17929022,0.115853324
2811,low,china,0.335195531,95,335.195531,1.219872364,0.163011557,1.203701833,0.119280872
1821,low,burma,0,97,0,1.184982172,0.215918281,1.203701833,0.119280872
1818,moderate,burma,1.124648547,98,1124.648547,1.184982172,0.215918281,1.17929022,0.115853324
3430,low,china,0,99,0,1.219872364,0.163011557,1.203701833,0.119280872
2515,moderate,china,0,95,0,1.219872364,0.163011557,1.17929022,0.115853324
3267,low,china,4.172099087,100,4172.099087,1.219872364,0.163011557,1.203701833,0.119280872
2357,low,india,0,92,0,1.546944592,0.245287153,1.203701833,0.119280872
1497,moderate,china_spp,2.096627165,103,2096.627165,1.15281729,0.141674902,1.17929022,0.115853324
1458,moderate,nepal,0.523560209,82,523.560209,0.74153777,0.1118324,1.17929022,0.115853324
3122,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
3004,low,china,0.102669405,95,102.669405,1.219872364,0.163011557,1.203701833,0.119280872
4106,moderate,china,0.122249389,100,122.249389,1.219872364,0.163011557,1.17929022,0.115853324
3195,low,china,0,100,0,1.219872364,0.163011557,1.203701833,0.119280872
2786,low,nepal,0.258397933,82,258.397933,0.74153777,0.1118324,1.203701833,0.119280872
2482,low,bhutan,0,92,0,0.335161377,0.049644415,1.203701833,0.119280872
1478,low,nepal,0,83,0,0.74153777,0.1118324,1.203701833,0.119280872
2443,moderate,china_spp,0.450856628,104,450.856628,1.15281729,0.141674902,1.17929022,0.115853324
2618,low,india,0,95,0,1.546944592,0.245287153,1.203701833,0.119280872
2927,moderate,india,0.193986421,92,193.986421,1.546944592,0.245287153,1.17929022,0.115853324
2526,core,china_spp,2.019230769,102,2019.230769,1.15281729,0.141674902,0.496506815,0.077524625
2860,low,china,0.213675214,99,213.675214,1.219872364,0.163011557,1.203701833,0.119280872
3411,core,india,0.138121547,93,138.121547,1.546944592,0.245287153,0.496506815,0.077524625
2378,low,china_spp,0,103,0,1.15281729,0.141674902,1.203701833,0.119280872
2841,moderate,bhutan,2.597402597,90,2597.402597,0.335161377,0.049644415,1.17929022,0.115853324
1808,low,burma,0,97,0,1.184982172,0.215918281,1.203701833,0.119280872
3254,core,bhutan,0,91,0,0.335161377,0.049644415,0.496506815,0.077524625
3548,low,china,3.514376997,94,3514.376997,1.219872364,0.163011557,1.203701833,0.119280872
2823,core,china_spp,0,103,0,1.15281729,0.141674902,0.496506815,0.077524625
2747,low,china_spp,1.704545455,103,1704.545455,1.15281729,0.141674902,1.203701833,0.119280872
1418,low,india,0.356718193,93,356.718193,1.546944592,0.245287153,1.203701833,0.119280872
2939,low,india,0,96,0,1.546944592,0.245287153,1.203701833,0.119280872
1670,moderate,china_spp,1.089918256,104,1089.918256,1.15281729,0.141674902,1.17929022,0.115853324
3249,low,bhutan,0.09699321,89,96.99321,0.335161377,0.049644415,1.203701833,0.119280872
