loss_mean,elevation,longtitude,country,iucn,over_20_pc_canopy_cover,habitat_class
0.002621232,3481,91,Bhutan,IUCN II,1,Core
0,2087,104,china_styani,,1,Low
0.00201005,2693,102,china_styani,,1,Moderate
0,1877,84,Nepal,IUCN VI,1,Low
,4807,97,China_fulgens,,0,Low
0,2319,95,India,,1,Low
,1151,88,Nepal,,0,Moderate
9.28E-04,2462,92,Bhutan,,1,Moderate
0,3906,96,China_fulgens,,1,Low
0.018691589,4263,90,Bhutan,IUCN II,1,Low
,4273,85,Nepal,IUCN II,0,Moderate
,3791,97,China_fulgens,,0,Low
0.043419267,3496,101,China_fulgens,,1,Low
0.010416667,1249,86,Nepal,IUCN VI,1,Moderate
0,2517,98,China_fulgens,,1,Moderate
0.014423077,2609,100,China_fulgens,,1,Low
,3460,89,Bhutan,,0,Core
0.001960784,2994,81,Nepal,,1,Moderate
0,4359,95,China_fulgens,,1,Low
0,2746,91,Bhutan,,1,Core
0,3224,97,India,,1,Core
9.02E-04,2302,97,Burma,,1,Low
0.001803427,2029,104,china_styani,,1,Low
,3713,98,China_fulgens,,0,Low
,1407,91,India,,0,Moderate
0.027027027,2333,100,China_fulgens,,1,Low
0,1674,103,china_styani,,1,Moderate
0.005045409,1406,90,Bhutan,,1,Low
0.006311993,2141,103,china_styani,,1,Low
0,3290,100,China_fulgens,,1,Low
,4641,94,China_fulgens,,0,Low
,2215,100,China_fulgens,,0,Low
9.17E-04,1934,97,India,,1,Moderate
0,2874,82,Nepal,,1,Moderate
0,4040,99,China_fulgens,,1,Low
,3931,95,India,,0,Low
0,2743,97,India,,1,Moderate
,3384,96,India,,0,Low
0,3151,88,India,IUCN II,1,Core
0.00255102,2490,97,Burma,IUCN IV,1,Moderate
,3092,82,Nepal,,0,Low
0,2340,94,India,,1,Low
0,2124,82,Nepal,,1,Moderate
0.004789272,2373,99,Burma,,1,Moderate
0.018083183,2437,99,Burma,,1,Moderate
0,2060,103,china_styani,,1,Moderate
0,2767,81,Nepal,,1,Moderate
0.013824885,2032,83,Nepal,,1,Low
,4679,102,china_styani,,0,Moderate
0,2616,103,china_styani,,1,Moderate
0.001461988,3231,83,Nepal,IUCN VI,1,Low
,2802,96,India,,0,Low
0,3911,101,China_fulgens,,1,Low
,3553,96,China_fulgens,,0,Low
0.002162162,4174,91,Bhutan,IUCN II,1,Moderate
0,1772,95,India,,1,Moderate
,1964,103,china_styani,,0,Moderate
0,2771,103,china_styani,,1,Moderate
,2531,99,Burma,,0,Low
0,2252,93,India,,1,Core
,2701,87,Nepal,,0,Core
,2438,86,Nepal,IUCN VI,0,Moderate
,3320,85,Nepal,,0,Moderate
,3948,97,China_fulgens,,0,Low
0,3400,102,china_styani,,1,Low
9.02E-04,1297,97,Burma,IUCN IV,1,Moderate
,957,95,China_fulgens,,0,Low
0,2136,103,china_styani,,1,Moderate
0,2532,81,Nepal,,1,Moderate
0,2948,97,India,,1,Low
,3718,82,Nepal,,0,Moderate
0.060988433,2936,82,Nepal,,1,Moderate
,4166,100,China_fulgens,,0,Low
0,2521,96,India,,1,Low
0.293375394,3179,103,china_styani,,1,Moderate
,3873,83,Nepal,,0,Low
0.079518072,3110,101,China_fulgens,,1,Core
0,1989,98,Burma,,1,Moderate
,3789,94,India,,0,Low
0,2993,93,India,,1,Core
,1970,98,China_fulgens,,0,Low
,2851,83,Nepal,,0,Moderate
0,1696,96,India,,1,Low
,2756,96,India,,0,Low
0,3159,94,India,,1,Low
,746,104,china_styani,,0,Low
,4636,95,China_fulgens,,0,Low
,2370,85,China_fulgens,,0,Core
,3970,103,china_styani,,0,Low
0.00270514,1519,103,china_styani,,1,Low
9.47E-04,2358,92,India,,1,Low
,2675,104,china_styani,,0,Low
0.006323397,2315,92,Bhutan,,1,Low
0.001149425,2839,99,China_fulgens,,1,Moderate
0,2806,94,India,,1,Low
0,1679,94,India,,1,Low
,2439,102,china_styani,,0,Moderate
0,3906,93,India,,1,Low
,4344,96,China_fulgens,,0,Low
,2017,81,Nepal,,0,Moderate
,1867,99,China_fulgens,,0,Low
0,3305,100,China_fulgens,,1,Low
,4705,94,China_fulgens,,0,Low
,2778,96,China_fulgens,,0,Low
0.005045409,320,92,India,,1,Low
,3825,97,China_fulgens,,0,Low
0,1926,98,Burma,IUCN II,1,Core
,2023,86,Nepal,IUCN VI,0,Core
0,3145,99,China_fulgens,,1,Low
0,3817,100,China_fulgens,,1,Moderate
0.039675383,2004,103,china_styani,,1,Low
,2377,100,China_fulgens,,0,Low
0,3123,86,Nepal,IUCN VI,1,Core
0.01719457,1933,103,china_styani,,1,Moderate
0.009250694,1346,103,china_styani,,1,Low
0,1990,103,china_styani,,1,Low
0,1522,103,china_styani,,1,Low
0,2840,84,Nepal,,1,Moderate
9.02E-04,2204,104,china_styani,,1,Low
0,2665,96,India,,1,Low
,4281,94,China_fulgens,,0,Moderate
,3681,97,China_fulgens,,0,Low
9.31E-04,1638,103,china_styani,,1,Core
0,2843,89,Bhutan,,1,Moderate
0.008253095,1301,104,china_styani,,1,Low
,2490,100,China_fulgens,,0,Low
0.058116232,2278,99,China_fulgens,,1,Low
0,2898,97,India,,1,Moderate
,3140,101,China_fulgens,,0,Low
0,2021,103,china_styani,,1,LowModerate
,2012,86,Nepal,,0,Moderate
,2950,100,China_fulgens,,0,Low
0.006357856,2818,103,china_styani,,1,Core
,4369,97,China_fulgens,,0,Low
,3951,97,China_fulgens,,0,Low
,3758,98,China_fulgens,,0,Moderate
,3834,82,Nepal,,0,Core
0,2022,99,China_fulgens,,1,Low
0,3322,83,Nepal,,1,Low
,3593,95,India,,0,Moderate
0.011201629,2619,95,China_fulgens,,1,Moderate
0.00543971,1359,93,India,,1,Low
,3732,94,India,,0,Low
0.002074689,3692,96,China_fulgens,,1,Low
,1474,92,India,,0,Low
,1949,84,Nepal,,0,Moderate
,3620,88,India,IUCN II,0,Moderate
0,2054,93,India,,1,Moderate
,3654,97,China_fulgens,,0,Low
,4804,97,China_fulgens,,0,Low
,4374,93,China_fulgens,,0,Low
0,1629,97,Burma,IUCN IV,1,Moderate
0.002710027,1677,95,China_fulgens,,1,Low
0,2602,103,china_styani,,1,Moderate
0,2420,83,Nepal,,1,Low
0,3124,96,India,,1,Low
,2258,102,china_styani,,0,Moderate
,3937,96,China_fulgens,,0,Low
0,2418,102,china_styani,,1,Low
0.042424242,3122,103,china_styani,,1,Low
,4559,94,China_fulgens,,0,Low
0.002638522,2921,101,China_fulgens,,1,Low
,1517,99,,,0,Low
0,2253,97,India,,1,Low
0,3298,102,china_styani,,1,Moderate
0,2743,96,China_fulgens,,1,Low
0,3787,100,China_fulgens,,1,Moderate
,3387,102,china_styani,,0,Moderate
0,3884,103,china_styani,,1,Core
0,3112,91,Bhutan,IUCN IV,1,Core
0,1882,81,Nepal,,1,Moderate
,3692,100,China_fulgens,,0,Moderate
0,2961,88,Nepal,IUCN VI,1,Core
0.002758621,3898,87,China_fulgens,,1,Low
0,2573,99,Burma,,1,Moderate
0,3614,99,China_fulgens,,1,Low
0,2234,98,China_fulgens,,1,Moderate
0,3174,91,Bhutan,,1,Core
0,3352,99,China_fulgens,,1,Low
0,3168,97,India,,1,Moderate
0.193359375,943,91,India,,1,Moderate
0,2536,90,Bhutan,,1,Low
,3365,99,China_fulgens,,0,Low
,3699,95,China_fulgens,,0,Low
0.077948718,1420,91,India,,1,Low
0,4282,98,China_fulgens,,1,Low
0,3477,98,China_fulgens,,1,Low
,2859,92,India,,0,Core
,3258,103,china_styani,,0,Moderate
0.166994106,2036,104,china_styani,,1,Low
,3445,99,China_fulgens,,0,Moderate
0,2921,102,china_styani,,1,Low
0,2990,98,Burma,IUCN II,1,Moderate
,3806,87,Nepal,IUCN VI,0,Core
0.003787879,2256,100,China_fulgens,,1,Low
,3453,99,China_fulgens,,0,Moderate
0,1962,95,China_fulgens,,1,Low
0.023696682,2248,103,china_styani,,1,Moderate
0,2588,99,China_fulgens,,1,Low
,3476,83,Nepal,IUCN VI,0,Moderate
0,3363,98,Burma,IUCN II,1,Moderate
,2918,101,China_fulgens,,0,Low
0,2657,94,India,,1,Core
,3526,88,India,IUCN II,0,Moderate
0,3779,86,Nepal,IUCN VI,1,Moderate
0.051233397,1308,104,china_styani,,1,Low
0,3193,99,China_fulgens,,1,Moderate
0,4243,103,china_styani,,1,Moderate
0,1947,84,Nepal,IUCN VI,1,Low
,3466,96,India,,0,Low
,3747,97,India,,0,Low
,2142,85,Nepal,,0,Moderate
0,3541,98,China_fulgens,,1,Low
0,2622,89,Bhutan,,1,Moderate
0.064593301,3559,100,China_fulgens,,1,Moderate
0.018163471,3270,100,China_fulgens,,1,Low
0.024255788,2587,89,Bhutan,,1,Moderate
,3339,98,Burma,,0,Core
9.12E-04,2228,98,China_fulgens,,1,Moderate
,4591,93,India,,0,Low
,2952,95,China_fulgens,,0,Low
,2818,101,China_fulgens,,0,Moderate
,4307,102,china_styani,,0,Low
0.002967359,2150,87,Nepal,,1,Moderate
,3112,92,India,,0,Moderate
0.033755274,1496,103,china_styani,,1,Low
0,3969,94,China_fulgens,,1,Low
0,2583,94,India,,1,Low
0.437142857,1558,98,China_fulgens,,1,Moderate
0.002016129,2596,83,Nepal,,1,Moderate
0,1923,103,china_styani,,1,Moderate
,4685,94,China_fulgens,,0,Moderate
,3685,96,India,,0,Core
,1976,100,China_fulgens,,0,Moderate
,4010,102,china_styani,,0,Moderate
,1892,99,China_fulgens,,0,Low
,5089,97,China_fulgens,,0,Low
0.007239819,1249,104,china_styani,,1,Low
,3981,98,Burma,IUCN II,0,Moderate
,4088,98,China_fulgens,,0,Low
,1987,100,China_fulgens,,0,Low
0.003846154,2528,95,China_fulgens,,1,Moderate
,3299,97,China_fulgens,,0,Low
0,2578,91,Bhutan,IUCN II,1,Moderate
0,3616,91,Bhutan,,1,Core
0,2726,81,Nepal,,1,Moderate
0.209253417,1219,91,India,,1,Moderate
,3537,94,India,,0,Core
,4115,98,China_fulgens,,0,Low
0.067125645,3110,102,china_styani,,1,Moderate
0,3292,99,China_fulgens,,1,Moderate
0,2118,98,Burma,IUCN IV,1,Moderate
0.003108808,3143,102,china_styani,,1,Low
0,1813,88,Nepal,,1,Moderate
0,2464,93,India,,1,Moderate
,2446,104,china_styani,,0,Low
,3113,89,Bhutan,,0,Moderate
,3664,97,China_fulgens,,0,Low
0.01686747,3261,102,china_styani,,1,Moderate
,1755,98,,,0,Low
,3102,100,China_fulgens,,0,Low
0,3126,104,china_styani,,1,Low
,2512,100,China_fulgens,,0,Low
0,2047,98,Burma,,1,Core
9.03E-04,1665,98,Burma,,1,Moderate
,,0,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
